t		em		Rm		em_gr		
0.000000e+00	2.288074e-03	2.000000e+01	     inf	
4.000226e+00	4.057850e-05	2.000000e+01	-5.040284e-01	
8.000201e+00	4.473911e-05	2.000000e+01	1.220121e-02	
1.200009e+01	3.909457e-05	2.000000e+01	-1.685804e-02	
1.600004e+01	2.668796e-05	2.000000e+01	-4.772140e-02	
2.000020e+01	1.858814e-05	2.000000e+01	-4.521107e-02	
2.400007e+01	1.072725e-05	2.000000e+01	-6.871712e-02	
2.800024e+01	8.888468e-06	2.000000e+01	-2.350404e-02	
3.200001e+01	1.591748e-05	2.000000e+01	7.283291e-02	
3.600026e+01	1.784186e-05	2.000000e+01	1.426621e-02	
4.000004e+01	9.788055e-06	2.000000e+01	-7.504811e-02	
4.400007e+01	5.540601e-06	2.000000e+01	-7.113248e-02	
4.800007e+01	8.399760e-06	2.000000e+01	5.201252e-02	
5.200005e+01	7.814104e-06	2.000000e+01	-9.034102e-03	
5.600022e+01	5.072380e-06	2.000000e+01	-5.401500e-02	
6.000016e+01	7.361287e-06	2.000000e+01	4.655306e-02	
6.400022e+01	8.568046e-06	2.000000e+01	1.897562e-02	
6.800018e+01	4.005743e-06	2.000000e+01	-9.503884e-02	
7.200014e+01	2.557881e-06	2.000000e+01	-5.606874e-02	
7.600004e+01	6.363989e-06	2.000000e+01	1.139345e-01	
8.000002e+01	6.130277e-06	2.000000e+01	-4.676935e-03	
8.400000e+01	2.636497e-06	2.000000e+01	-1.054736e-01	
8.800007e+01	3.840378e-06	2.000000e+01	4.701494e-02	
9.200015e+01	5.963584e-06	2.000000e+01	5.501261e-02	
9.600003e+01	3.269760e-06	2.000000e+01	-7.511940e-02	
1.000001e+02	1.852618e-06	2.000000e+01	-7.101457e-02	
1.040002e+02	4.803766e-06	2.000000e+01	1.191000e-01	
1.080001e+02	4.901458e-06	2.000000e+01	2.516564e-03	
1.120001e+02	1.804617e-06	2.000000e+01	-1.248981e-01	
1.160001e+02	2.546949e-06	2.000000e+01	4.306853e-02	
1.200003e+02	4.880774e-06	2.000000e+01	8.130093e-02	
1.240003e+02	3.046612e-06	2.000000e+01	-5.890923e-02	
1.280001e+02	1.370411e-06	2.000000e+01	-9.986488e-02	
1.320003e+02	3.610701e-06	2.000000e+01	1.210989e-01	
1.360001e+02	4.162292e-06	2.000000e+01	1.777050e-02	
1.400001e+02	1.604610e-06	2.000000e+01	-1.191481e-01	
1.440001e+02	1.859833e-06	2.000000e+01	1.845074e-02	
1.480002e+02	4.031880e-06	2.000000e+01	9.671824e-02	
1.520000e+02	2.813301e-06	2.000000e+01	-4.498426e-02	
1.560001e+02	1.070121e-06	2.000000e+01	-1.208233e-01	
1.600002e+02	2.748447e-06	2.000000e+01	1.179080e-01	
1.640001e+02	3.611649e-06	2.000000e+01	3.414109e-02	
1.680001e+02	1.534189e-06	2.000000e+01	-1.070204e-01	
1.720000e+02	1.372786e-06	2.000000e+01	-1.389492e-02	
1.760000e+02	3.286823e-06	2.000000e+01	1.091349e-01	
1.800001e+02	2.582247e-06	2.000000e+01	-3.015770e-02	
1.840000e+02	9.029369e-07	2.000000e+01	-1.313453e-01	
1.880001e+02	2.092844e-06	2.000000e+01	1.050783e-01	
1.920000e+02	3.116079e-06	2.000000e+01	4.975643e-02	
1.960000e+02	1.475286e-06	2.000000e+01	-9.346547e-02	
2.000002e+02	1.018253e-06	2.000000e+01	-4.634535e-02	
2.040001e+02	2.647810e-06	2.000000e+01	1.194555e-01	
2.080001e+02	2.351497e-06	2.000000e+01	-1.483508e-02	
