t		em		Rm		em_gr		
0.000000e+00	2.288074e-03	8.000000e+00	     inf	
4.000162e+00	6.498145e-06	8.000000e+00	-7.329936e-01	
8.000108e+00	3.673751e-06	8.000000e+00	-7.128795e-02	
1.200005e+01	2.542154e-06	8.000000e+00	-4.602518e-02	
1.600024e+01	1.202596e-06	8.000000e+00	-9.356618e-02	
2.000023e+01	4.583913e-07	8.000000e+00	-1.205643e-01	
2.400012e+01	8.155080e-07	8.000000e+00	7.201100e-02	
2.800000e+01	1.490953e-06	8.000000e+00	7.541992e-02	
3.200023e+01	1.449043e-06	8.000000e+00	-3.564002e-03	
3.600018e+01	7.435431e-07	8.000000e+00	-8.340398e-02	
4.000005e+01	2.994497e-07	8.000000e+00	-1.136850e-01	
4.400021e+01	5.919402e-07	8.000000e+00	8.518239e-02	
4.800002e+01	1.079156e-06	8.000000e+00	7.506612e-02	
5.200014e+01	1.035579e-06	8.000000e+00	-5.152348e-03	
5.600022e+01	5.238746e-07	8.000000e+00	-8.518293e-02	
6.000023e+01	2.149094e-07	8.000000e+00	-1.113795e-01	
6.400002e+01	4.353759e-07	8.000000e+00	8.824915e-02	
6.800019e+01	7.822570e-07	8.000000e+00	7.324671e-02	
7.200015e+01	7.402383e-07	8.000000e+00	-6.901395e-03	
7.600008e+01	3.690345e-07	8.000000e+00	-8.701025e-02	
8.000021e+01	1.544744e-07	8.000000e+00	-1.088577e-01	
8.400011e+01	3.200624e-07	8.000000e+00	9.106090e-02	
8.800011e+01	5.669083e-07	8.000000e+00	7.146021e-02	
9.200016e+01	5.289567e-07	8.000000e+00	-8.661378e-03	
9.600017e+01	2.599461e-07	8.000000e+00	-8.880403e-02	
1.000001e+02	1.111916e-07	8.000000e+00	-1.061524e-01	
1.040001e+02	2.352431e-07	8.000000e+00	9.367061e-02	
1.080002e+02	4.106875e-07	8.000000e+00	6.965161e-02	
1.120001e+02	3.778484e-07	8.000000e+00	-1.041744e-02	
1.160002e+02	1.830417e-07	8.000000e+00	-9.059735e-02	
1.200002e+02	8.014820e-08	8.000000e+00	-1.032296e-01	
1.240000e+02	1.728757e-07	8.000000e+00	9.608690e-02	
1.280002e+02	2.974335e-07	8.000000e+00	6.782723e-02	
1.320001e+02	2.698291e-07	8.000000e+00	-1.217523e-02	
1.360003e+02	1.288695e-07	8.000000e+00	-9.237357e-02	
1.400001e+02	5.785386e-08	8.000000e+00	-1.001100e-01	
1.440000e+02	1.269993e-07	8.000000e+00	9.828265e-02	
1.480002e+02	2.153385e-07	8.000000e+00	6.600373e-02	
1.520002e+02	1.926315e-07	8.000000e+00	-1.392906e-02	
1.560001e+02	9.069051e-08	8.000000e+00	-9.416575e-02	
1.600001e+02	4.181891e-08	8.000000e+00	-9.676302e-02	
1.640002e+02	9.324723e-08	8.000000e+00	1.002382e-01	
1.680002e+02	1.558526e-07	8.000000e+00	6.420701e-02	
1.720000e+02	1.374635e-07	8.000000e+00	-1.569397e-02	
1.760003e+02	6.382396e-08	8.000000e+00	-9.590376e-02	
1.800002e+02	3.026738e-08	8.000000e+00	-9.325727e-02	
1.840002e+02	6.846253e-08	8.000000e+00	1.020270e-01	
1.880003e+02	1.127643e-07	8.000000e+00	6.237662e-02	
1.920000e+02	9.807074e-08	8.000000e+00	-1.745132e-02	
1.960001e+02	4.489452e-08	8.000000e+00	-9.767166e-02	
2.000001e+02	2.193783e-08	8.000000e+00	-8.951291e-02	
2.040001e+02	5.025291e-08	8.000000e+00	1.036070e-01	
2.080002e+02	8.156385e-08	8.000000e+00	6.053973e-02	
